"id";"lavNumber";"name";"district";"status";"confidence";"method";"latitude";"longitude";"locality";"candidateName";"distanceKm";"candidateAreaHa"
"6-110-25-bebitzer-dorfteich";"6-110-25";"Bebitzer Dorfteich";"Salzlandkreis";"unmatched";"";"";"";"";"";"";"";""
"6-111-02-feldlache-in-der-aue-bei-nienburg";"6-111-02";"Feldlache in der Aue bei Nienburg";"Salzlandkreis";"unmatched";"";"";"";"";"Nienburg";"";"";""
"6-111-04-bode-vom-beginn-des-muhlgrabens";"6-111-04";"Bode vom Beginn des Mühlgrabens";"Salzlandkreis";"review";"0.885";"locality-water-review";"51.729417";"11.8097803";"die Saale";"";"0.33";""
"6-111-05-saalealtarm-nienburg";"6-111-05";"Saalealtarm Nienburg";"Salzlandkreis";"unmatched";"";"";"";"";"Nienburg";"";"";""
"6-111-08-schlammteich-gerbitz";"6-111-08";"Schlammteich Gerbitz";"Salzlandkreis";"review";"0.913";"locality-water-review";"51.843002";"11.8215451";"Gerbitz";"";"0.16";""
"6-111-11-schachtsee-neugattersleben";"6-111-11";"Schachtsee Neugattersleben";"Salzlandkreis";"review";"0.921";"locality-water-review";"51.850437";"11.701479";"Neugattersleben";"";"0.12";""
"6-111-12-alter-schacht-pauline-neugatersleben-h-k-ro-s-4-00";"6-111-12";"Alter Schacht „Pauline“ Neugatersleben H, K, Ro, S 4,00";"Salzlandkreis";"unmatched";"";"";"";"";"4,00";"";"";""
"6-111-13-saale-von-einmundung-der-fuhne-bis";"6-111-13";"Saale von Einmündung der Fuhne bis";"Salzlandkreis";"review";"0.784";"locality-water-review";"51.6571329";"12.3058934";"bis";"";"0.95";""
"6-112-01-dorfteich-brundel";"6-112-01";"Dorfteich Bründel";"Salzlandkreis";"unmatched";"";"";"";"";"Bründel";"";"";""
"6-112-02-dorfteich-plotzkau";"6-112-02";"Dorfteich Plötzkau";"Salzlandkreis";"review";"0.881";"locality-water-review";"51.7469157";"11.6886414";"Plötzkau";"";"0.36";""
"6-112-03-saalealtarm-lesewitz-bei-plotzkau";"6-112-03";"Saalealtarm Lesewitz bei Plötzkau";"Salzlandkreis";"review";"0.76";"locality-water-review";"51.753923";"11.6866785";"Plötzkau";"";"1.1";""
"6-113-01-fahrt-in-preulitz";"6-113-01";"Fahrt in Preußlitz";"Salzlandkreis";"review";"0.896";"locality-water-review";"51.7301578";"11.8107312";"Preußlitz";"Fahrt";"0.72";""
"6-113-02-groer-teich-hinter-der-fahrt-in-preulitz-a-h-k-ro-s-0-30";"6-113-02";"Großer Teich hinter der Fahrt in Preußlitz A, H, K, Ro, S 0,30";"Salzlandkreis";"review";"0.89";"locality-water-review";"51.7337659";"11.7992721";"Preußlitz A";"";"0.3";""
"6-113-03-tonloch-preulitz";"6-113-03";"Tonloch Preußlitz";"Salzlandkreis";"review";"0.919";"locality-water-review";"51.7337659";"11.7992721";"Tonloch Preußlitz";"";"0.13";""
"6-230-01-schloteiche-freckleben";"6-230-01";"Schloßteiche Freckleben";"Salzlandkreis";"unmatched";"";"";"";"";"Freckleben";"";"";""
"6-400-01-schacht-9-bei-eggersdorf";"6-400-01";"Schacht 9 bei Eggersdorf";"Salzlandkreis";"review";"0.808";"locality-water-review";"51.9690772";"11.6958208";"Eggersdorf";"";"1.72";""
"6-400-03-jagerschacht-bei-glothe-brumby";"6-400-03";"Jägerschacht bei Glöthe-Brumby";"Salzlandkreis";"unmatched";"";"";"";"";"Glöthe";"";"";""
"6-400-06-kohls-see-bei-biere";"6-400-06";"Kohls See bei Biere";"Salzlandkreis";"review";"0.827";"locality-water-review";"51.979803";"11.6572328";"Biere";"";"0.69";""
"6-400-07-erdkuten-grune-lungen-bei-calbe";"6-400-07";"Erdkuten (Grüne Lungen) bei Calbe";"Salzlandkreis";"unmatched";"";"";"";"";"Calbe";"";"";""
"6-400-08-damaschkeplan-2-teiche-bei-calbe";"6-400-08";"Damaschkeplan (2 Teiche) bei Calbe";"Salzlandkreis";"unmatched";"";"";"";"";"Calbe";"";"";""
"6-400-09-griebehner-teiche-bei-calbe";"6-400-09";"Griebehner Teiche bei Calbe";"Salzlandkreis";"review";"0.842";"locality-water-review";"51.8997679";"11.7824601";"Calbe";"";"0.59";""
"6-400-10-erlenteich-bei-kleinmuhlingen";"6-400-10";"Erlenteich bei Kleinmühlingen";"Salzlandkreis";"review";"0.835";"locality-water-review";"51.9515041";"11.7613271";"Kleinmühlingen";"";"0.64";""
"6-400-11-pfingstwiesen-bei-kleinmuhlingen";"6-400-11";"Pfingstwiesen bei Kleinmühlingen";"Salzlandkreis";"review";"0.835";"locality-water-review";"51.9515041";"11.7613271";"Kleinmühlingen";"";"0.64";""
"6-400-12-pfannenpfutze-bei-plotzky";"6-400-12";"Pfannenpfütze bei Plötzky";"Salzlandkreis";"unmatched";"";"";"";"";"Plötzky";"";"";""
"6-400-13-beamtenteich-bei-tornitz";"6-400-13";"Beamtenteich bei Tornitz";"Salzlandkreis";"review";"0.902";"locality-water-review";"51.9285398";"11.8472597";"Tornitz";"";"0.23";""
"6-400-14-gruner-teich-bei-tornitz";"6-400-14";"Grüner Teich bei Tornitz";"Salzlandkreis";"review";"0.902";"locality-water-review";"51.9285398";"11.8472597";"Tornitz";"";"0.23";""
"6-400-15-pappelteich-bei-tornitz";"6-400-15";"Pappelteich bei Tornitz";"Salzlandkreis";"review";"0.902";"locality-water-review";"51.9285398";"11.8472597";"Tornitz";"";"0.23";""
"6-400-16-liesekuhle-bei-grunewalde";"6-400-16";"Liesekuhle bei Grünewalde";"Salzlandkreis";"review";"0.919";"locality-water-review";"52.0433981";"11.7632756";"Grünewalde";"";"0.13";""
"6-400-17-fahrlake-bei-grunewalde";"6-400-17";"Fährlake bei Grünewalde";"Salzlandkreis";"review";"0.919";"locality-water-review";"52.0433981";"11.7632756";"Grünewalde";"";"0.13";""
"6-400-18-rothe-bei-schonebeck";"6-400-18";"Röthe bei Schönebeck";"Salzlandkreis";"unmatched";"";"";"";"";"Schönebeck";"";"";""
"6-400-19-kiesgrube-1-und-2-bei-schonebeck";"6-400-19";"Kiesgrube 1 und 2 bei Schönebeck";"Salzlandkreis";"review";"0.81";"locality-water-review";"52.0188435";"11.749548";"Schönebeck";"";"0.79";""
"6-400-20-saale-im-altkreis-schonebeck";"6-400-20";"Saale im Altkreis Schönebeck";"Salzlandkreis";"review";"0.845";"locality-water-review";"52.0208074";"11.7468121";"Schönebeck";"";"0.58";""
"6-400-21-norderney-in-schwarz";"6-400-21";"Norderney in Schwarz";"Salzlandkreis";"unmatched";"";"";"";"";"Schwarz";"";"";""
"6-400-22-elbe-von-km-305-km-320-beidseitig";"6-400-22";"Elbe von km 305 - km 320 beidseitig";"Salzlandkreis";"unmatched";"";"";"";"";"";"";"";""
"6-400-23-kiessandtagebau-pommelter-strae";"6-400-23";"Kiessandtagebau Pömmelter Straße";"Salzlandkreis";"review";"0.835";"locality-water-review";"52.0143767";"11.7756628";"Pömmelter Straße";"";"0.64";""
"6-400-24-saalealtarm-tippelskirchen";"6-400-24";"Saalealtarm Tippelskirchen";"Salzlandkreis";"review";"0.819";"locality-water-review";"51.8826486";"11.7973263";"Tippelskirchen";"";"1.57";""
"6-400-25-elbumflut-von-alte-fahre-bis";"6-400-25";"Elbumflut von Alte Fähre bis";"Salzlandkreis";"unmatched";"";"";"";"";"bis";"";"";""
"6-400-26-hoher-teich-bei-glinde";"6-400-26";"Hoher Teich bei Glinde";"Salzlandkreis";"review";"0.876";"locality-water-review";"52.0080668";"11.8465023";"Glinde";"";"0.39";""
"6-400-27-pfaffenbruch-bei-glinde";"6-400-27";"Pfaffenbruch bei Glinde";"Salzlandkreis";"review";"0.876";"locality-water-review";"52.0080668";"11.8465023";"Glinde";"";"0.39";""
"6-400-28-kiesbaggerloch-bei-glinde";"6-400-28";"Kiesbaggerloch bei Glinde";"Salzlandkreis";"review";"0.876";"locality-water-review";"52.0080668";"11.8465023";"Glinde";"";"0.39";""
"6-400-29-heiliger-see-bei-plotzky";"6-400-29";"Heiliger See bei Plötzky";"Salzlandkreis";"review";"0.832";"locality-water-review";"52.0565566";"11.811046";"Plötzky";"";"0.66";""
"6-400-30-kuchenpfuhl-elbenau";"6-400-30";"Küchenpfuhl Elbenau";"Salzlandkreis";"review";"0.928";"locality-water-review";"52.049093";"11.7624151";"Elbenau";"";"0.07";""
"6-400-31-pfeiffersee-plotzky";"6-400-31";"Pfeiffersee Plötzky";"Salzlandkreis";"review";"0.832";"locality-water-review";"52.0565566";"11.811046";"Plötzky";"";"0.66";""
"6-400-32-3-locher-bei-ranies";"6-400-32";"3 Löcher bei Ranies";"Salzlandkreis";"unmatched";"";"";"";"";"Ranies";"";"";""
"6-400-33-stilles-wasser-elbenau";"6-400-33";"Stilles Wasser Elbenau";"Salzlandkreis";"review";"0.928";"locality-water-review";"52.049093";"11.7624151";"Elbenau";"";"0.07";""
"6-400-34-kiessee-tornitz";"6-400-34";"Kiessee Tornitz";"Salzlandkreis";"review";"0.902";"locality-water-review";"51.9285398";"11.8472597";"Tornitz";"";"0.23";""
"6-400-35-elbealtarm-grunewalde";"6-400-35";"Elbealtarm Grünewalde";"Salzlandkreis";"unmatched";"";"";"";"";"Grünewalde";"";"";""
"6-400-36-angerteich-in-glothe";"6-400-36";"Angerteich in Glöthe";"Salzlandkreis";"review";"0.889";"locality-water-review";"51.9012252";"11.664212";"Glöthe";"";"0.31";""
"6-400-37-worth-in-plotzky";"6-400-37";"Worth in Plötzky";"Salzlandkreis";"review";"0.832";"locality-water-review";"52.0565566";"11.811046";"Plötzky";"";"0.66";""
"6-400-38-kiesgrube-an-der-magdeburger-strae";"6-400-38";"Kiesgrube an der Magdeburger Straße";"Salzlandkreis";"review";"0.81";"locality-water-review";"52.0188435";"11.749548";"Schönebeck";"";"0.79";""
"6-400-39-tilsschacht-brumby";"6-400-39";"Tilsschacht Brumby";"Salzlandkreis";"review";"0.793";"locality-water-review";"51.8967879";"11.6894225";"Brumby";"";"1.92";""
"6-400-40-awg-seen-1-2-und-3-gommern-plotzky";"6-400-40";"AWG Seen 1, 2 und 3 Gommern-Plötzky";"Salzlandkreis";"unmatched";"";"";"";"";"";"";"";""
"6-400-41-salinekanal-schonebeck";"6-400-41";"Salinekanal Schönebeck";"Salzlandkreis";"review";"0.845";"locality-water-review";"52.0208074";"11.7468121";"Schönebeck";"";"0.58";""
"6-400-43-schachtteich-eggersdorf";"6-400-43";"Schachtteich Eggersdorf";"Salzlandkreis";"review";"0.808";"locality-water-review";"51.9690772";"11.6958208";"Eggersdorf";"";"1.72";""
"6-400-44-kirchbreite-bei-barby";"6-400-44";"Kirchbreite bei Barby";"Salzlandkreis";"review";"0.889";"locality-water-review";"51.9639384";"11.884897";"Barby";"";"0.31";""
"6-400-45-gotzenthiegraben";"6-400-45";"Götzenthiegraben";"Salzlandkreis";"unmatched";"";"";"";"";"";"";"";""
"6-400-46-westufer-albertinensee";"6-400-46";"Westufer Albertinensee";"Salzlandkreis";"unmatched";"";"";"";"";"";"";"";""
"6-400-47-tonlocher-glothe";"6-400-47";"Tonlöcher Glöthe";"Salzlandkreis";"review";"0.889";"locality-water-review";"51.9012252";"11.664212";"Glöthe";"";"0.31";""
"6-400-48-kiessee-pommelte";"6-400-48";"Kiessee Pömmelte";"Salzlandkreis";"review";"0.824";"locality-water-review";"52.0040547";"11.8124119";"Pömmelte";"";"0.71";""
"6-401-01-bruch-1-bei-breitenhagen";"6-401-01";"Bruch 1 bei Breitenhagen";"Salzlandkreis";"unmatched";"";"";"";"";"Breitenhagen";"";"";""
"6-401-02-bruch-2-bei-breitenhagen";"6-401-02";"Bruch 2 bei Breitenhagen";"Salzlandkreis";"review";"0.893";"locality-water-review";"51.9227195";"11.9340061";"Breitenhagen";"Bruch 1";"0.75";""
"6-401-03-bruch-3-bei-breitenhagen";"6-401-03";"Bruch 3 bei Breitenhagen";"Salzlandkreis";"review";"0.893";"locality-water-review";"51.9227195";"11.9340061";"Breitenhagen";"Bruch 1";"0.75";""
"6-401-05-drahningensee-bei-breitenhagen";"6-401-05";"Drähningensee bei Breitenhagen";"Salzlandkreis";"review";"0.814";"locality-water-review";"51.9312095";"11.9457918";"Breitenhagen";"";"0.76";""
"6-401-06-krugersee-bei-breitenhagen";"6-401-06";"Krügersee bei Breitenhagen";"Salzlandkreis";"review";"0.814";"locality-water-review";"51.9312095";"11.9457918";"Breitenhagen";"";"0.76";""
"6-401-07-kleiner-dorfsee-gro-rosenburg";"6-401-07";"Kleiner Dorfsee Groß Rosenburg";"Salzlandkreis";"review";"0.86";"locality-water-review";"51.9192744";"11.8942849";"Groß Rosenburg";"";"0.49";""
"6-401-08-landgraben-von-einmundung-des";"6-401-08";"Landgraben von Einmündung des";"Salzlandkreis";"review";"0.849";"locality-water-review";"51.9109962";"11.678006";"des";"";"0.55";""
"6-401-09-taube-von-700m-oberhalb-der";"6-401-09";"Taube von 700m oberhalb der";"Salzlandkreis";"review";"0.771";"locality-water-review";"51.6966288";"11.5442764";"der";"";"2.21";""
"6-402-01-dolphus-bei-barby";"6-402-01";"Dolphus bei Barby";"Salzlandkreis";"review";"0.889";"locality-water-review";"51.9639384";"11.884897";"Barby";"";"0.31";""
"6-402-02-barbyer-landgraben-von";"6-402-02";"Barbyer Landgraben von";"Salzlandkreis";"review";"0.731";"locality-water-review";"52.0217743";"11.668936";"die Elbe";"";"2.73";""
"6-402-03-hafen-barby";"6-402-03";"Hafen Barby";"Salzlandkreis";"review";"0.889";"locality-water-review";"51.9639384";"11.884897";"Barby";"";"0.31";""
"6-402-04-kiesgrube-barby-sud";"6-402-04";"Kiesgrube Barby-Süd";"Salzlandkreis";"unmatched";"";"";"";"";"";"";"";""
"6-402-06-restloch-konigsaue";"6-402-06";"Restloch Königsaue";"Salzlandkreis";"review";"0.851";"locality-water-review";"51.8273451";"11.4076887";"Königsaue";"";"1.16";""
"6-402-07-saale-von-werkleitz-bis-elbmundung";"6-402-07";"Saale von Werkleitz bis Elbmündung";"Salzlandkreis";"unmatched";"";"";"";"";"";"";"";""
"6-410-01-schachte-bei-tarthun";"6-410-01";"Schächte bei Tarthun";"Salzlandkreis";"review";"0.903";"locality-water-review";"51.9238268";"11.4749636";"Tarthun";"";"0.22";""
"6-410-02-warmsdorfer-teich";"6-410-02";"Warmsdorfer Teich";"Salzlandkreis";"unmatched";"";"";"";"";"";"";"";""
"6-410-03-ritterflurteich-bei-stafurt";"6-410-03";"Ritterflurteich bei Staßfurt";"Salzlandkreis";"review";"0.849";"locality-water-review";"51.8493784";"11.5856065";"Staßfurt";"";"0.55";""
"6-410-04-stockscher-teich-bei-wolmirsleben";"6-410-04";"Stockscher Teich bei Wolmirsleben";"Salzlandkreis";"review";"0.769";"locality-water-review";"51.9507054";"11.4729245";"Wolmirsleben";"";"1.04";""
"6-410-05-tiefbau-jacobsgrube-bei-gro-bornecke-a-b-bl-h-k-pl-s-z-8-12";"6-410-05";"Tiefbau Jacobsgrube bei Groß Börnecke A, B, Bl, H, K, Pl, S, Z 8,12";"Salzlandkreis";"review";"0.754";"locality-water-review";"51.8864851";"11.4983029";"Groß Börnecke A";"";"1.13";""
"6-410-06-salzteich-bei-loderburg";"6-410-06";"Salzteich bei Löderburg";"Salzlandkreis";"unmatched";"";"";"";"";"Löderburg";"";"";""
"6-410-07-lache-bei-hohenerxleben";"6-410-07";"Lache bei Hohenerxleben";"Salzlandkreis";"unmatched";"";"";"";"";"Hohenerxleben";"";"";""
"6-410-08-badeteteich-bei-westeregeln";"6-410-08";"Badeteteich bei Westeregeln";"Salzlandkreis";"review";"0.863";"locality-water-review";"51.9581172";"11.3910919";"Westeregeln";"";"0.47";""
"6-410-09-3-kulke-bei-westeregeln";"6-410-09";"3 Kulke bei Westeregeln";"Salzlandkreis";"review";"0.863";"locality-water-review";"51.9581172";"11.3910919";"Westeregeln";"";"0.47";""
"6-410-10-tagebau-bei-westeregeln";"6-410-10";"Tagebau bei Westeregeln";"Salzlandkreis";"review";"0.863";"locality-water-review";"51.9581172";"11.3910919";"Westeregeln";"";"0.47";""
"6-410-11-groer-schachtsee-bei-wolmirsleben";"6-410-11";"Großer Schachtsee bei Wolmirsleben";"Salzlandkreis";"review";"0.785";"locality-water-review";"51.9543283";"11.4607953";"Wolmirsleben";"Großer Schachtsee";"1.96";""
"6-410-12-im-todtleben-bei-wolmirsleben";"6-410-12";"Im Todtleben bei Wolmirsleben";"Salzlandkreis";"review";"0.769";"locality-water-review";"51.9507054";"11.4729245";"Wolmirsleben";"";"1.04";""
"6-410-14-bode-vom-wehr-egeln-nord";"6-410-14";"Bode vom Wehr Egeln-Nord";"Salzlandkreis";"review";"0.92";"locality-water-review";"51.9638934";"11.4260338";"Wehr Egeln-Nord";"";"0.12";""
"6-410-15-bode-vom-wehr-rothenforde";"6-410-15";"Bode vom Wehr Rothenförde";"Salzlandkreis";"review";"0.827";"locality-water-review";"51.9054306";"11.5163125";"Wehr Rothenförde";"";"0.69";""
"6-410-17-seemann-bei-loderburg";"6-410-17";"Seemann bei Löderburg";"Salzlandkreis";"review";"0.863";"locality-water-review";"51.8846144";"11.5429027";"Löderburg";"";"0.47";""
"6-410-18-steinbruch-borne";"6-410-18";"Steinbruch Borne";"Salzlandkreis";"unmatched";"";"";"";"";"Borne";"";"";""
"6-410-19-muhlgraben-von-egeln-nord";"6-410-19";"Mühlgraben von Egeln-Nord";"Salzlandkreis";"review";"0.835";"locality-water-review";"51.9644973";"11.431551";"Egeln-Nord";"";"0.64";""
"6-410-20-undank-in-loderburg";"6-410-20";"Undank in Löderburg";"Salzlandkreis";"review";"0.863";"locality-water-review";"51.8846144";"11.5429027";"Löderburg";"";"0.47";""
"6-410-21-kiesschacht-gusten";"6-410-21";"Kiesschacht Güsten";"Salzlandkreis";"review";"0.917";"locality-water-review";"51.8008209";"11.6052567";"Kiesschacht Güsten";"";"0.14";""
"6-410-22-regenruckhaltebecken-am";"6-410-22";"Regenrückhaltebecken am";"Salzlandkreis";"unmatched";"";"";"";"";"Regenrückhaltebecken am";"";"";""
"6-410-24-loderburger-weiher";"6-410-24";"Löderburger Weiher";"Salzlandkreis";"unmatched";"";"";"";"";"Weiher";"";"";""
"6-410-25-wassergraben-bei-hohenerxleben";"6-410-25";"Wassergräben bei Hohenerxleben";"Salzlandkreis";"review";"0.839";"locality-water-review";"51.856242";"11.6431266";"Hohenerxleben";"";"1.32";""
"6-411-01-laake-bei-loderburg";"6-411-01";"Laake bei Löderburg";"Salzlandkreis";"review";"0.869";"locality-water-review";"51.8799935";"11.5458709";"Löderburg";"Laake";"1.02";""
"6-411-02-loderburger-see";"6-411-02";"Löderburger See";"Salzlandkreis";"unmatched";"";"";"";"";"";"";"";""
"6-411-03-kreuzteich-loderburg";"6-411-03";"Kreuzteich Löderburg";"Salzlandkreis";"review";"0.863";"locality-water-review";"51.8846144";"11.5429027";"Löderburg";"";"0.47";""
"6-411-04-athenslebener-seen-lsg-beachten";"6-411-04";"Athenslebener Seen – LSG beachten";"Salzlandkreis";"unmatched";"";"";"";"";"";"";"";""
"7-120-01-alte-mulde-bei-rosa";"7-120-01";"Alte Mulde bei Rösa";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Rösa";"";"";""
"7-120-02-schmiedeteich-schwemsal";"7-120-02";"Schmiedeteich Schwemsal";"Anhalt-Bitterfeld";"review";"0.911";"locality-water-review";"51.6243851";"12.5599593";"Schwemsal";"";"0.18";""
"7-120-03-badeteich-schwemsal";"7-120-03";"Badeteich Schwemsal";"Anhalt-Bitterfeld";"review";"0.911";"locality-water-review";"51.6243851";"12.5599593";"Schwemsal";"";"0.18";""
"7-120-04-alte-mulde-roitzschjora";"7-120-04";"Alte Mulde Roitzschjora";"Anhalt-Bitterfeld";"review";"0.932";"locality-water-review";"51.5968684";"12.482236";"Mulde Roitzschjora";"Alte Mulde Roitzschjora";"0.31";""
"7-120-05-kurr-pouch";"7-120-05";"Kurr Pouch";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Pouch";"";"";""
"7-120-06-unterer-ziegeleiteich-muldenstein";"7-120-06";"Unterer Ziegeleiteich Muldenstein";"Anhalt-Bitterfeld";"review";"0.812";"locality-water-review";"51.6773853";"12.3270411";"Muldenstein";"";"1.67";""
"7-120-07-steinbruch-bei-burgkemnitz";"7-120-07";"Steinbruch bei Burgkemnitz";"Anhalt-Bitterfeld";"review";"0.799";"locality-water-review";"51.6706634";"12.388582";"Burgkemnitz";"";"0.86";""
"7-120-08-strandbad-sandersdorf";"7-120-08";"Strandbad Sandersdorf";"Anhalt-Bitterfeld";"review";"0.836";"locality-water-review";"51.630661";"12.2339895";"Strandbad Sandersdorf";"";"0.64";""
"7-120-10-ehemalige-kiesgrube-sandersdorf";"7-120-10";"ehemalige Kiesgrube Sandersdorf";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Sandersdorf";"";"";""
"7-120-11-ehemaliges-schwimmbad-raguhn";"7-120-11";"ehemaliges Schwimmbad Raguhn";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Raguhn";"";"";""
"7-120-12-spittelwasser-jenitz";"7-120-12";"Spittelwasser Jeßnitz";"Anhalt-Bitterfeld";"review";"0.812";"locality-water-review";"51.7009112";"12.2963931";"Spittelwasser Jeßnitz";"";"0.78";""
"7-120-13-muldestausee";"7-120-13";"Muldestausee";"Anhalt-Bitterfeld";"review";"0.889";"locality-water-review";"51.6224036";"12.4024975";"Pouch";"";"0.31";""
"7-120-14-leipziger-teich-zorbig";"7-120-14";"Leipziger Teich Zörbig";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Zörbig";"";"";""
"7-120-15-grube-theodor-bei-roitzsch";"7-120-15";"Grube Theodor bei Roitzsch";"Anhalt-Bitterfeld";"review";"0.908";"locality-water-review";"51.5744151";"12.2681017";"Roitzsch";"";"0.19";""
"7-120-16-burgermeisterteich-jenitz";"7-120-16";"Bürgermeisterteich Jeßnitz";"Anhalt-Bitterfeld";"review";"0.871";"locality-water-review";"51.6820736";"12.2944564";"Jeßnitz";"";"0.42";""
"7-120-17-lober-bei-jenitz";"7-120-17";"Lober bei Jeßnitz";"Anhalt-Bitterfeld";"review";"0.871";"locality-water-review";"51.6820736";"12.2944564";"Jeßnitz";"";"0.42";""
"7-120-18-groer-richard-bei-sandersdorf";"7-120-18";"Großer Richard bei Sandersdorf";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Sandersdorf";"";"";""
"7-120-19-lober-leine-kanal";"7-120-19";"Lober-Leine-Kanal";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"";"";"";""
"7-120-21-mulde-v-landesgr-sachsen-bis-stausee";"7-120-21";"Mulde v. Landesgr. Sachsen bis Stausee,";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"";"";"";""
"7-120-22-mulde-von-ca-750m-oberhalb-wehr";"7-120-22";"Mulde von ca. 750m oberhalb Wehr";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Wehr";"";"";""
"7-120-23-mulde-von-ca-500m-oberhalb-brucke";"7-120-23";"Mulde von ca. 500m oberhalb Brücke";"Anhalt-Bitterfeld";"review";"0.854";"locality-water-review";"51.9735125";"11.9166926";"Brücke";"";"0.52";""
"7-120-24-tagebaurestloch-richard-i";"7-120-24";"Tagebaurestloch Richard I";"Anhalt-Bitterfeld";"review";"0.909";"locality-water-review";"51.6277647";"12.2660986";"Sandersdorf";"";"0.19";""
"7-120-25-teich-neben-klaranlage-holzweiig";"7-120-25";"Teich neben Kläranlage Holzweißig";"Anhalt-Bitterfeld";"review";"0.908";"locality-water-review";"51.5999745";"12.3046955";"Holzweißig";"";"0.19";""
